14.331,2.046,60.391,-31.209,-14.032,
12.384,2.741,54.766,-39.283,-16.712,
24.160,-10.875,44.553,-29.168,-30.093,
23.475,-5.163,69.950,-43.833,-45.801,
7.915,-5.781,48.469,-16.482,-24.879,
6.180,-11.351,54.315,-16.847,-25.583,
17.234,-16.128,44.681,-35.339,3.779,
16.131,6.878,27.484,-34.417,-20.335,
25.419,18.808,37.975,-40.838,-24.397,
11.964,14.645,41.038,-24.918,-25.012,
17.386,-6.839,47.370,-13.959,-34.252,
21.768,-4.475,71.678,-48.039,-26.229,
11.430,5.062,63.641,-26.861,-25.615,
29.530,44.538,66.318,-33.233,-20.506,
22.573,7.106,34.045,-35.285,-16.850,
18.013,22.786,44.274,-32.434,-24.043,
14.000,28.851,47.496,-34.646,-31.091,
6.134,8.551,35.507,-28.196,-21.025,
3.296,1.911,7.736,1.802,-3.289,
4.689,0.597,19.615,-5.740,-11.029,
-11.611,-32.937,65.027,7.032,-19.970,
26.111,-6.109,63.419,-34.201,-26.325,
-2.221,-12.314,62.544,2.814,-9.613,
26.529,-16.776,83.955,-27.450,-29.821,
6.954,-14.445,29.483,3.558,-12.455,
1.375,4.520,11.505,-5.999,-1.301,
4.147,-23.726,76.611,11.123,-46.159,
5.737,1.077,7.865,-2.798,-2.641,
1.240,5.559,26.539,-8.481,-9.235,
12.879,-5.096,27.635,-24.140,-2.464,
14.061,-0.391,30.176,-14.950,-8.334,
15.585,-1.140,28.333,-25.332,-2.263,
7.562,-0.601,16.575,-3.305,-4.395,
8.795,-4.161,23.163,-13.521,-0.310,
14.059,-0.795,31.371,-19.265,-8.674,
15.153,-5.026,34.626,-16.038,-2.793,
11.839,-5.583,24.876,-12.959,2.936,
11.013,-9.288,48.394,-34.869,-2.198,
8.774,-1.783,17.557,-17.917,0.841,
10.622,-0.933,27.850,-26.591,-10.283,
15.343,-5.624,28.605,-23.450,1.069,
6.593,5.932,20.894,1.286,-11.441,
9.631,-5.751,21.161,-16.227,-5.955,
5.793,-16.118,50.191,-17.758,-1.136,
16.458,-19.019,64.414,-31.517,5.151,
9.427,4.262,17.289,-9.967,-7.174,
37.425,25.895,60.362,-34.077,-23.347,
7.745,-1.624,44.029,-17.674,-15.701,
6.963,4.915,31.529,-15.839,-11.428,
17.457,11.830,45.109,-30.741,-26.111,
4.623,-0.268,19.694,-2.418,-10.219,
4.661,-0.198,18.388,-2.218,-9.598,
14.527,4.115,18.465,-1.108,-11.896,
-2.619,-8.230,74.683,-37.752,-40.240,
3.971,-8.082,15.078,-10.453,-0.739,
1.844,-3.441,19.606,1.029,-7.749,
0.662,-7.167,16.194,-9.712,-5.666,
-2.492,-7.420,13.785,-0.626,-3.457,
5.749,9.535,26.741,1.718,-13.181,
-12.411,-26.717,92.202,-10.485,-74.858,
33.761,-5.994,119.700,-9.280,-83.000,
39.006,8.247,116.717,-28.191,-66.649,
8.619,-0.012,21.597,1.161,-6.988,
3.257,0.544,22.285,-3.354,-7.260,
2.111,4.666,11.015,-2.354,-3.316,
-7.959,-15.484,86.453,19.993,-55.336,
7.121,-0.713,23.094,-1.495,-7.983,
4.507,1.172,10.992,-2.348,-2.613,
7.902,2.548,28.568,-1.355,-9.741,
28.364,-6.722,56.959,0.776,-5.053,
-0.434,-6.360,60.672,11.330,-34.735,
13.625,-1.016,67.991,-23.130,-37.482,
13.848,9.613,26.680,-17.216,-30.251,
24.349,17.722,46.927,2.074,-3.925,
12.767,4.231,24.912,1.782,-8.981,
11.076,0.531,29.218,1.039,-20.903,
-0.155,11.025,23.661,8.245,-14.475,
10.105,1.010,26.290,-1.386,-17.286,
17.256,10.484,30.517,3.729,-6.314,
2.017,9.820,24.726,6.491,-11.558,
11.445,0.743,23.397,2.203,-12.526,
6.216,-2.087,38.740,6.832,-26.238,
0.000,-2.504,10.549,-2.507,1.155,
8.095,-22.789,73.145,15.063,-62.152,
8.687,5.716,49.440,-5.115,2.250,
-1.219,-0.300,23.912,-10.413,-10.165,
-2.256,-0.155,24.912,-11.037,-10.446,
24.790,-3.195,73.545,-0.090,-33.713,
-8.451,3.027,25.774,3.295,-13.698,
-8.527,2.808,29.938,3.018,-15.281,
-1.620,9.224,20.427,1.823,6.612,
0.865,5.189,25.482,-2.027,-12.401,
1.440,10.985,19.196,2.037,7.874,
1.201,13.508,23.910,1.730,0.978,
1.417,1.612,25.391,-3.939,-20.329,
0.080,0.984,21.106,-3.819,-17.829,
3.498,2.693,21.303,-3.298,-16.626,
-2.800,-0.219,19.469,-2.111,-11.299,
0.959,11.240,24.644,-1.098,1.435,
0.117,15.505,32.542,3.070,3.839,
-4.766,2.985,39.456,22.504,-2.774,
-0.148,13.265,26.741,-0.207,3.419,
1.744,5.739,23.430,6.275,6.223,
3.233,24.636,39.758,9.861,6.297,
0.993,12.212,24.623,5.617,5.241,
4.185,19.488,30.758,7.579,8.082,
1.439,5.931,36.772,1.110,-13.498,
3.927,2.757,22.134,-2.320,-17.340,
1.180,8.831,21.409,1.878,3.228,
-3.364,17.344,39.443,5.392,14.894,
-4.271,9.687,25.934,4.821,7.385,
8.520,3.213,21.585,-3.979,1.498,
-0.612,2.293,16.483,-1.430,1.732,
7.612,4.100,20.617,-4.488,-12.415,
0.264,18.673,33.532,1.527,19.299,
-0.564,16.691,38.510,0.037,18.531,
0.383,16.075,29.320,4.841,10.445,
3.922,12.738,31.058,7.161,8.156,
5.698,10.559,42.589,9.141,6.533,
6.708,15.783,29.221,-1.381,12.717,
16.865,21.125,28.291,-2.991,-14.735,
29.292,4.618,59.184,-13.605,-52.780,
2.113,2.877,2.853,1.498,0.736,
-2.013,-2.299,48.970,-2.415,-47.451,
1.005,6.842,25.228,-2.113,-8.677,
-7.156,2.615,19.741,1.344,-10.538,
-1.085,3.408,24.812,2.870,-8.032,
3.548,8.040,34.654,-5.912,-15.394,
3.802,8.050,35.369,-5.460,-14.948,
1.369,-3.325,17.793,3.706,0.690,
11.673,-10.450,33.811,-16.576,-64.231,
-0.271,-12.805,75.656,-26.318,-39.450,
1.332,4.365,13.840,-3.310,-8.709,
2.994,3.931,14.544,-4.556,-11.913,
3.725,8.310,72.827,-55.763,-29.313,
4.488,-2.903,22.058,-15.507,-10.325,
12.302,-11.184,44.093,-15.682,-37.079,
8.383,4.557,29.738,4.827,-13.169,
8.810,3.337,29.457,3.411,-13.412,
8.544,-11.472,35.866,7.864,-16.954,
5.228,8.880,15.413,-1.387,-9.159,
16.687,4.139,27.299,10.463,-30.441,
7.869,-0.409,26.966,9.002,-6.627,
7.406,-14.213,35.817,7.593,-18.664,
3.592,-8.219,23.860,6.968,-9.795,
16.881,-14.106,54.351,-1.851,-19.345,
14.694,4.528,19.506,-2.434,-11.607,
8.075,4.610,26.279,-6.831,-8.332,
15.733,6.591,33.653,-0.305,-18.637,
13.356,4.209,26.501,-2.170,-20.010,
-11.393,-12.533,53.622,-13.465,-16.531,
2.387,2.187,1.528,0.151,-2.795,
7.600,3.897,27.354,-5.378,-11.014,
-6.428,8.394,91.060,-66.512,-68.304,
10.294,-3.246,78.158,11.988,-28.723,
14.601,-5.654,71.841,4.562,-31.711,
-0.650,-10.999,75.211,4.968,-65.676,
3.730,9.506,18.031,-0.916,5.240,
2.893,2.238,9.922,-6.952,1.186,
3.217,0.479,28.171,-4.400,-9.002,
13.966,8.430,35.168,-1.498,-2.316,
16.022,6.463,39.496,0.395,-2.702,
4.912,-0.527,36.047,-5.997,-11.367,
3.155,1.561,96.828,-23.397,-55.957,
9.137,4.429,66.687,-25.521,-31.302,
5.396,0.924,41.458,-5.510,-14.559,
2.598,3.780,22.725,-1.684,-1.040,
6.246,-30.158,91.702,-7.830,-50.247,
7.805,-24.171,75.097,-8.784,-46.219,
5.046,7.968,23.808,-5.086,-7.033,
4.712,6.654,7.189,4.550,-1.012,
2.889,2.824,13.574,0.134,2.010,
8.578,0.945,23.534,-8.331,-9.616,
1.836,-9.030,117.218,-30.645,-64.605,
3.769,3.330,34.369,-3.506,-11.921,
7.585,6.150,42.486,7.132,-18.651,
0.580,-0.617,28.735,0.534,-7.715,
-6.685,0.730,14.014,5.854,-1.145,
20.491,3.130,36.020,-4.667,-20.752,
-3.726,0.406,12.559,-2.517,-9.807,
13.582,-2.260,38.202,-0.775,-21.939,
2.480,3.416,5.242,-1.103,-2.767,
-4.079,-20.806,93.644,20.780,-60.543,
17.831,4.653,50.579,-5.164,-19.668,
18.149,5.073,50.139,-4.721,-19.931,
2.674,4.482,32.097,-11.926,-20.504,
3.387,1.277,9.621,-4.516,-2.424,
18.817,-0.128,21.205,-13.492,-5.872,
24.513,4.767,58.651,-7.785,-30.067,
23.045,12.252,66.074,-22.197,-22.994,
5.867,2.390,53.454,-40.611,-48.804,
5.682,9.480,53.200,-35.268,-46.078,
10.167,9.068,63.641,-46.852,-60.069,
29.787,19.001,88.263,-18.781,-39.784,
24.959,6.238,68.581,-13.256,-31.189,
-6.469,4.432,46.174,-16.250,-38.216,
3.242,4.317,5.985,4.295,-1.744,
4.111,2.275,20.623,-2.565,-5.790,
21.509,6.371,56.574,-24.902,-21.668,
22.685,1.778,55.530,-10.150,-26.122,
0.050,2.714,67.804,-30.329,-44.310,
-14.854,-7.672,102.106,-18.576,-63.693,
22.224,14.667,65.499,-16.169,-32.641,
-1.545,-0.040,13.821,-5.775,-8.599,
-1.169,-0.028,14.237,-5.735,-8.719,
7.727,3.247,15.244,-6.012,-10.579,
2.071,3.108,8.419,-5.070,1.274,
9.316,6.477,40.050,1.224,-2.589,
10.872,14.741,64.009,21.934,-32.428,
15.403,-0.689,34.553,-4.351,-20.869,
2.250,0.120,20.066,-1.379,-1.716,
5.685,-7.455,32.870,1.904,-10.176,
3.255,-4.344,24.631,0.490,-17.247,
3.260,-5.562,22.782,0.904,-17.555,
1.156,1.605,8.572,-1.233,-4.461,
3.357,-5.374,23.477,0.043,-17.752,
13.533,13.861,44.947,-41.337,-27.583,
0.455,0.185,3.508,-0.752,0.689,
22.854,20.704,69.299,-21.947,-29.157,
10.717,7.773,24.827,-13.052,-14.233,
8.051,11.997,38.084,-40.719,-21.326,
9.988,-1.943,15.229,-8.619,-11.948,
-0.599,2.469,33.989,-11.707,-26.580,
14.009,10.793,36.660,-2.012,-20.829,
16.519,12.870,36.204,-1.169,-19.432,
1.884,0.799,0.429,0.404,-0.454,
2.910,3.193,16.938,-16.386,-10.436,
5.029,4.608,18.147,-18.989,-12.418,
5.788,4.849,21.581,-29.348,-19.067,
-6.237,-6.729,18.497,1.872,-24.164,
2.048,-0.673,13.528,-13.917,-18.124,
3.828,6.811,18.692,-17.926,-10.200,
4.252,4.822,13.718,-9.895,-4.421,
-4.130,-4.826,11.261,-0.896,-16.156,
5.003,7.926,29.602,-25.266,-9.332,
7.906,4.495,10.206,-6.042,-0.139,
7.388,18.852,29.561,-24.923,-3.294,
5.846,18.562,28.643,-22.711,-2.263,
3.582,2.507,22.227,-21.511,-10.068,
4.995,4.165,24.970,-23.322,-9.899,
17.430,9.392,32.387,-9.852,-18.463,
3.984,6.489,26.023,-25.335,-29.830,
6.578,5.799,25.093,-24.610,-29.558,
7.108,12.026,32.817,-19.249,-22.495,
3.609,7.867,27.073,-26.093,-25.381,
12.581,15.253,38.343,-16.818,-22.801,
1.126,7.722,25.945,-24.657,-25.779,
21.409,-7.152,63.124,-5.219,-29.209,
-6.391,0.023,39.784,3.995,1.495,
7.489,5.186,109.618,-75.349,-41.981,
19.821,-12.313,76.204,-16.699,-38.360,
1.073,1.583,118.429,-78.561,-43.009,
2.371,-11.709,112.475,-33.321,-60.358,
4.691,-3.848,122.954,-33.037,-51.128,
1.856,-13.755,109.275,-29.940,-48.905,
4.633,-0.977,77.503,-29.291,-51.431,
2.308,1.283,101.751,-54.989,-33.527,
0.739,3.225,34.309,-15.424,-18.675,
2.375,5.471,52.948,-21.893,-40.304,
4.902,4.827,49.923,-24.401,-23.224,
3.887,5.809,51.912,-27.048,-24.334,
5.908,3.236,41.956,-9.566,-18.207,
2.716,3.287,20.289,-8.174,-16.767,
4.921,-0.478,29.141,-7.871,-17.470,
0.211,7.112,17.248,8.188,-12.754,
0.263,8.100,17.784,8.936,-13.073,
0.236,6.788,16.962,7.410,-13.081,
11.749,-13.816,86.397,0.214,-36.484,
11.037,-14.967,50.901,4.338,-25.902,
13.261,-14.403,57.666,0.599,-29.711,
5.333,2.890,23.043,2.409,-7.805,
-4.562,-10.796,31.425,-2.272,-26.671,
6.315,4.804,32.499,-6.534,-26.443,
-1.012,-10.893,23.840,-6.168,-25.692,
1.151,1.119,1.900,-2.597,-1.447,
-0.061,0.842,13.812,-7.161,-9.356,
10.132,24.750,51.311,-6.523,-21.460,
10.543,25.083,49.058,-7.803,-19.051,
10.849,24.363,44.803,-8.429,-18.720,
10.240,23.752,49.609,-6.110,-20.575,
8.707,1.189,28.164,-2.493,-12.671,
-5.668,5.450,36.488,-8.059,-24.155,
0.433,4.229,21.434,-10.633,-10.673,
-0.161,-1.938,24.844,-8.859,-12.655,
11.619,5.353,24.235,-7.350,-15.681,
5.020,8.984,20.162,-1.546,-6.677,
4.211,11.913,28.284,4.942,2.377,
-8.278,9.213,29.490,-1.263,-9.546,
10.581,11.594,25.899,0.956,-9.905,
15.508,7.085,35.676,-3.578,-15.532,
-0.372,5.897,33.067,-19.471,-13.931,
2.529,1.398,4.766,-1.931,-4.008,
2.769,5.055,7.654,-2.591,-1.660,
0.766,-1.293,26.746,-7.019,-13.634,
3.547,9.980,32.457,7.677,-13.431,
4.994,2.677,9.898,-2.633,-5.145,
0.928,-2.770,46.113,-20.604,-16.450,
-1.422,-7.844,48.232,-19.345,-16.874,
3.921,0.987,43.048,-2.819,-19.698,
14.808,2.402,53.596,-12.624,-9.558,
3.846,1.604,7.763,-1.969,-5.249,
1.304,-0.476,0.213,-0.101,-0.641,
7.085,10.012,24.906,-3.344,-8.921,
4.377,4.917,34.972,-2.259,-12.508,
17.125,-0.273,63.729,-25.017,-23.834,
16.131,2.695,61.640,-24.632,-20.370,
-0.480,5.000,24.954,-6.520,-13.043,
30.158,19.634,61.154,-9.414,-38.814,
29.145,20.303,58.678,-10.415,-37.697,
5.942,-4.126,9.464,-10.441,-2.525,
5.297,5.715,11.264,-14.183,1.586,
1.380,0.480,7.481,-3.985,0.261,
-7.887,-10.915,25.045,-10.851,-4.588,
-6.620,1.608,16.717,-4.142,-0.643,
-0.884,-1.221,6.684,-3.913,-3.308,
-4.982,18.549,24.519,-21.432,-3.250,
-6.654,-5.220,17.023,-10.266,-2.789,
-8.410,-9.094,26.431,-17.010,-7.335,
-4.942,-11.951,24.578,-10.634,-3.373,
-12.843,-3.673,16.976,-12.582,-7.998,
-17.525,7.737,28.903,0.542,-1.976,
4.995,4.877,10.638,-12.955,1.287,
-6.829,3.377,18.203,-13.723,-4.663,
-2.667,0.271,13.330,-13.925,-0.475,
4.534,1.394,24.571,-5.064,-0.027,
8.429,4.657,13.737,-16.644,-3.431,
2.898,-0.082,11.846,-8.324,-1.658,
8.299,5.235,11.333,-15.823,-2.859,
8.677,6.076,12.239,-17.191,1.487,
3.395,1.938,34.476,-17.824,-19.765,
7.692,12.324,25.226,-7.258,4.704,
13.241,15.633,30.292,-8.162,6.466,
13.188,14.382,26.853,-7.619,5.168,
8.650,10.415,18.322,-3.958,2.526,
-5.147,5.745,13.903,0.885,-4.155,
-1.574,14.059,28.254,-0.811,-1.643,
15.560,16.715,30.373,-8.415,6.579,
4.265,11.174,28.745,-1.968,-4.196,
8.838,11.362,25.236,-4.945,0.610,
0.185,2.517,9.009,-1.555,-2.479,
2.892,7.739,22.176,-8.536,-11.709,
10.417,16.135,28.521,-0.645,-12.183,
9.848,-1.706,31.741,-2.372,-9.289,
0.764,4.087,5.073,3.527,2.756,
8.720,7.925,24.719,4.074,-9.917,
11.850,5.052,35.954,1.360,-14.333,
-2.328,-11.016,68.726,5.867,-60.817,
9.432,12.558,29.271,-3.416,-14.200,
14.736,11.421,48.026,7.403,-30.447,
3.764,11.988,25.896,4.322,0.949,
10.207,3.272,19.185,-8.113,-8.929,
1.287,2.097,31.580,-16.084,-11.520,
2.825,4.076,12.163,0.870,9.506,
16.422,9.558,39.874,0.757,-15.036,
-1.112,5.543,48.662,-19.352,-28.120,
15.275,29.165,59.074,-42.301,-21.924,
-6.535,22.629,57.016,-29.946,-16.848,
1.085,7.647,46.730,-32.937,-15.646,
11.121,26.054,47.331,-31.333,-18.194,
13.318,-10.604,48.737,-20.855,-45.672,
17.816,-9.864,48.460,-23.490,-46.433,
9.416,4.870,22.381,2.446,-11.816,
5.034,-11.114,43.895,-4.198,-33.253,
-8.739,-11.531,56.565,-5.289,-53.000,
16.826,-20.393,48.391,-22.606,-39.449,
6.554,-11.759,38.045,-11.356,-35.470,
5.828,0.737,14.707,-3.358,-7.603,
7.171,7.126,11.904,0.606,-4.526,
22.856,-6.197,55.843,2.840,-12.644,
6.302,3.575,19.324,-4.241,-11.557,
5.448,4.141,15.276,-1.716,-7.038,
0.849,4.782,12.860,-6.277,-8.953,
2.230,6.340,11.236,-0.745,0.207,
1.150,5.341,7.682,-2.203,0.873,
1.723,5.383,13.451,-6.036,-4.968,
3.498,4.850,6.758,-0.513,3.046,
1.386,3.726,3.340,2.816,2.196,
-2.195,10.223,20.445,-7.442,3.245,
5.971,6.360,17.266,-3.134,-4.462,
4.669,-1.011,31.470,-19.481,-17.639,
-1.510,-22.244,91.744,16.523,-58.135,
25.097,7.547,42.271,1.979,-9.981,
2.403,7.254,18.988,1.525,-3.578,
5.991,3.953,16.246,-2.494,-5.199,
7.709,3.816,45.964,-33.430,-25.115,
16.867,18.121,52.472,-33.396,-31.254,
12.433,-8.057,38.029,6.690,-20.300,
13.270,-1.098,49.218,7.938,-25.517,
-2.516,-0.301,24.234,0.181,-8.572,
4.856,-5.134,28.360,1.884,-12.856,
-1.488,-0.672,52.945,-11.658,-28.768,
4.801,5.751,22.895,0.543,-9.513,
7.758,-1.277,63.966,-29.879,-50.471,
2.839,-0.372,35.065,-6.801,-7.518,
15.350,-16.036,44.176,1.393,-16.538,
10.013,-19.252,44.836,6.946,-14.228,
1.130,-14.684,45.265,6.224,-16.611,
10.945,-9.193,30.507,0.474,-11.686,
3.834,-9.401,27.895,-2.243,-6.979,
18.415,-33.056,122.513,-17.650,-54.918,
1.078,8.230,56.533,-6.789,-44.933,
14.905,-13.602,106.061,-21.625,-42.551,
18.375,7.177,28.773,3.456,-9.359,
27.957,18.509,32.732,-8.548,-15.922,
26.834,14.674,33.739,-2.665,-16.669,
2.587,2.895,8.886,-5.016,1.186,
6.333,-24.703,72.764,21.363,-51.125,
3.833,14.620,46.421,8.022,-18.437,
1.407,-0.169,27.418,-7.337,-13.812,
15.958,17.931,23.959,-3.293,-19.909,
17.295,14.401,23.391,-5.949,-19.150,
13.815,16.876,23.862,-2.447,-9.376,
18.520,16.529,23.193,-0.072,-22.785,
9.183,9.741,16.881,-1.576,-7.809,
22.743,-18.945,90.224,-36.427,-62.831,
10.064,-8.662,52.822,-22.858,-44.450,
21.134,-30.098,97.739,-55.360,-67.611,
4.862,11.070,11.510,3.933,-1.271,
3.961,1.878,18.680,-6.984,-8.171,
0.108,5.005,11.610,-2.265,-4.050,
17.276,5.000,39.518,-4.232,-11.679,
13.999,-12.043,55.422,-7.445,-35.026,
2.592,2.848,8.852,-4.907,1.126,
1.028,3.700,13.756,8.820,1.391,
1.702,4.103,4.828,0.291,-1.229,
-6.693,0.740,14.058,5.888,-1.137,
1.488,5.965,13.692,-7.564,-2.132,
5.240,0.564,19.305,-2.939,-7.840,
5.708,-7.532,34.015,0.115,-15.808,
-1.358,0.900,9.754,-10.450,-6.089,
0.535,-2.331,12.329,-2.303,-6.742,
8.623,13.621,20.144,0.066,-8.364,
0.590,-2.405,12.589,-3.075,-7.346,
12.304,12.695,20.991,-2.963,-8.848,
0.429,-2.294,12.996,-2.408,-7.243,
2.229,2.250,14.152,6.213,-6.147,
6.877,-5.961,32.244,5.752,-11.807,
10.674,-6.415,36.390,3.531,-13.945,
2.695,3.166,7.127,-2.195,-3.153,
7.559,-8.317,34.661,6.249,-12.932,
6.076,-3.200,20.096,-0.874,-5.518,
-0.213,-0.751,10.064,7.153,0.025,
0.131,-0.277,13.667,-3.154,-4.992,
1.384,1.624,34.076,-1.600,-9.468,
5.711,13.382,23.473,-0.074,-11.287,
-2.288,-5.777,17.221,-23.265,-8.054,
8.401,3.074,22.599,1.133,-3.984,
2.762,8.973,12.531,3.738,0.689,
6.499,1.228,29.867,1.829,-7.050,
2.083,-3.108,9.332,-7.258,-1.900,
-18.070,18.035,87.696,-0.970,-31.639,
-17.560,19.244,81.406,0.730,-29.351,
-16.712,16.156,82.755,4.160,-31.830,
0.366,1.687,5.478,-3.034,-8.236,
1.586,5.665,20.851,0.946,-5.182,
2.579,2.926,13.460,-1.610,-1.603,
5.055,10.794,23.167,-3.124,-8.121,
1.879,-1.068,7.798,-0.484,-5.141,
7.185,11.397,28.810,-2.882,-10.371,
29.473,9.167,44.546,-6.727,-9.508,
7.456,9.114,22.397,4.556,-20.272,
8.686,7.710,26.125,9.168,-16.364,
7.957,10.294,24.067,7.232,-9.271,
6.041,8.605,16.776,4.289,-5.139,
7.532,8.379,23.303,3.255,-23.265,
15.667,7.557,35.606,3.336,-13.085,
10.838,-1.301,44.517,-11.320,-28.979,
49.280,-23.025,81.207,-18.381,-56.855,
2.688,-3.038,20.537,-11.447,-16.185,
9.138,-9.546,61.443,-2.653,-13.503,
2.076,-4.572,47.813,0.206,-7.958,
31.323,6.856,47.123,-28.588,-1.986,
6.074,-2.766,21.482,-8.464,-0.205,
10.780,-1.973,47.262,-4.503,-5.877,
14.349,-1.730,39.106,-4.836,0.243,
9.904,-12.962,42.224,-15.314,3.732,
6.405,-9.515,43.506,-24.676,-8.645,
4.599,-8.179,44.273,-24.192,-8.003,
6.757,-10.227,35.398,-20.419,-4.076,
21.832,-6.266,81.890,-2.018,-39.229,
4.473,-2.023,12.125,-10.974,0.410,
5.480,-10.974,18.562,-22.553,1.484,
8.307,-14.835,32.955,-36.606,1.463,
2.334,-13.309,32.349,3.413,-6.511,
2.652,-10.930,20.181,-4.674,-3.570,
7.386,-5.064,20.084,-16.554,-2.262,
4.253,-14.843,97.749,-26.714,-85.365,
11.876,-25.221,67.537,9.760,-59.289,
-7.804,7.047,88.504,-27.209,-36.088,
2.687,-16.592,88.341,13.112,-52.728,
9.474,-13.024,22.635,-22.982,-3.246,
10.002,-10.960,25.029,-19.282,-0.480,
10.463,-12.482,25.703,-20.034,-0.996,
-0.112,1.218,4.862,-5.006,3.156,
15.848,16.329,48.524,-31.167,-24.435,
-15.707,1.579,73.743,-13.976,-38.411,
14.402,-16.127,80.445,-14.336,-50.936,
5.640,-6.769,55.550,-18.456,-35.496,
-4.339,-2.251,98.782,-49.218,-43.091,
5.605,1.820,29.950,-12.123,-15.059,
8.529,8.032,60.503,-41.794,-43.453,
4.110,-1.243,35.196,-8.718,-15.272,
7.412,-14.401,52.971,6.556,-39.329,
13.745,-9.927,61.153,-6.981,-37.458,
10.747,-1.137,36.307,3.963,-3.215,
7.014,1.869,26.846,0.258,-8.578,
10.544,0.875,21.682,1.796,-12.281,
5.765,-2.430,33.460,-16.676,-8.317,
14.433,-5.458,63.010,-6.412,-34.973,
2.429,-0.235,18.219,1.271,1.244,
5.239,2.853,19.795,2.245,7.535,
0.511,0.477,17.111,5.546,3.212,
0.565,0.854,13.964,3.369,1.580,
3.348,0.929,14.649,-1.946,0.361,
2.360,-1.771,21.568,0.703,1.251,
4.528,-1.816,13.625,-2.134,-1.805,
2.626,1.950,10.171,-3.684,-6.442,
9.019,-1.915,37.065,-5.559,-15.707,
13.692,-9.420,49.830,7.439,-15.104,
4.327,3.409,20.990,-4.363,1.243,
18.914,-10.199,59.217,6.621,-19.090,
2.801,-0.840,21.641,1.395,-10.410,
11.080,-7.243,51.488,3.131,-37.445,
8.337,9.372,14.602,-6.989,-11.060,
6.111,-0.839,28.612,-5.087,6.544,
6.294,4.286,12.967,-1.681,-5.803,
2.934,0.117,6.452,-3.937,0.053,
-1.359,-13.679,94.646,-23.985,-48.589,
12.687,2.821,82.190,-41.242,-33.709,
-3.728,-1.226,68.632,-40.176,-45.177,
10.695,-9.399,68.446,-18.292,-37.114,
-10.409,4.890,76.960,-10.765,-36.519,
-0.532,-3.317,64.639,-6.859,-42.098,
-7.522,-12.994,53.289,-19.674,-28.752,
-3.155,-7.205,53.794,-23.204,-25.910,
1.972,-2.545,57.963,-23.966,-47.617,
-21.823,-3.193,89.284,-42.113,-64.988,
29.775,9.780,78.870,-38.454,-27.028,
43.150,-24.499,85.920,-10.929,-49.495,
17.887,-0.499,78.251,-23.063,-42.376,
8.224,-4.271,93.742,-31.102,-49.422,
35.802,-24.256,68.556,-30.066,-57.213,
-3.976,-8.992,48.686,-9.106,-32.160,
12.003,8.235,50.533,-22.741,-25.973,
6.344,1.908,48.938,-21.832,-23.566,
3.488,-17.360,120.840,-21.431,-56.884,
5.494,-17.292,42.044,-2.745,-36.663,
16.791,-4.116,50.852,-5.062,-32.951,
13.954,-10.279,42.611,-24.794,-21.738,
10.547,4.192,41.400,0.581,-13.779,
10.527,-5.681,30.650,-11.861,-14.521,
11.477,5.791,43.433,-2.025,-12.183,
3.946,-5.378,29.987,0.665,1.821,
2.375,-2.328,43.173,-8.623,-18.498,
-29.682,2.481,53.639,4.059,-22.951,
0.395,-6.893,83.923,0.557,-62.028,
12.382,-12.854,75.584,-10.749,-65.297,
-9.216,-18.614,73.824,14.943,-56.083,
-0.151,-31.435,74.716,1.571,-52.019,
19.848,-27.276,108.620,-8.375,-68.546,
1.144,-27.064,71.531,-1.197,-71.279,
-8.923,-18.750,68.225,13.047,-50.476,
-5.014,-16.532,66.165,-3.094,-44.797,
-7.609,-16.051,39.876,-2.809,-11.838,
7.917,-13.231,64.425,3.727,-42.026,
5.049,-2.831,18.125,-0.395,-4.545,
-0.426,0.969,70.635,-35.202,-33.747,
14.574,-3.261,78.536,-21.857,-27.947,
5.641,-1.289,17.728,5.482,-4.072,
15.301,-11.600,51.367,-13.555,-31.322,
10.210,-7.716,75.881,-4.916,-59.954,
18.438,13.985,35.041,-27.530,-23.268,
18.879,-21.282,71.354,-41.071,-32.882,
5.535,-15.720,85.322,8.280,-55.225,
10.528,-2.036,42.106,0.099,-12.189,
12.117,4.780,43.189,4.721,-9.984,
12.180,18.351,43.022,-10.140,-21.311,
6.969,11.956,33.082,-12.020,-17.298,
21.952,-4.544,54.913,-24.523,-40.445,
0.737,-0.690,11.456,-1.765,-5.263,
6.779,7.547,26.171,3.036,-11.365,
4.268,9.012,11.666,-5.523,-4.174,
8.170,7.000,26.807,-5.791,-9.905,
4.748,7.768,16.802,-11.787,7.753,
3.426,5.390,13.117,-7.299,4.465,
6.083,6.547,14.400,-4.509,5.314,
4.815,7.426,28.098,-5.631,-13.184,
8.539,-7.188,36.654,5.452,-12.869,
3.840,-2.970,11.113,-5.071,-0.893,
-1.279,-17.935,62.769,17.222,-40.939,
6.291,1.792,25.927,1.819,-9.719,
11.608,3.980,26.874,-1.326,-14.973,
5.624,7.121,30.916,10.869,-5.159,
20.636,-12.382,81.136,-31.091,-55.808,
-5.994,-16.606,93.497,-9.917,-64.352,
0.076,-18.864,80.798,-4.516,-74.823,
-7.349,-23.081,108.464,-19.347,-88.917,
-1.562,-23.584,93.889,-14.920,-83.518,
-6.150,-27.208,110.056,-24.675,-111.034,
-4.962,-25.930,112.550,-17.447,-81.237,
-3.359,-23.065,116.813,-25.029,-80.397,
1.699,-10.011,84.495,-24.490,-63.405,
2.129,-9.886,44.454,3.090,-48.236,
5.205,-9.511,93.961,-22.805,-75.372,
